Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance
1745255557.5793595,10,1403636584,963555574,,0.5394390072327196,0.19301239632308323,0.04078751147738516,0.054438850018975686,0.793380604911103,0.04538121568782206,-0.6045859513933476,"(0.005000500231045193, -0.01570768645067475, 3.359564947322511e-05, 0.019747713815050368, 0.00012467310986019625, -0.005423835711044394, -0.01570768645067475, 0.05954157483142814, 8.238051287228948e-06, -0.07397744897943735, -0.0004734679141580947, 0.02031676209796316, 3.359564947322511e-05, 8.238051287228948e-06, 0.0007280914758498628, -1.4393043174922422e-06, 6.4750080244257214e-06, 2.6852073625066586e-06, 0.019747713815050368, -0.07397744897943735, -1.4393043174922422e-06, 0.09299287262887536, 0.000596010253208511, -0.025538250630827493, 0.00012467310986019625, -0.0004734679141580947, 6.4750080244257214e-06, 0.000596010253208511, 9.540172312528079e-06, -0.00016353249887678665, -0.005423835711044394, 0.02031676209796316, 2.6852073625066586e-06, -0.025538250630827493, -0.00016353249887678665, 0.007019522388541211)"
1745255557.6463377,11,1403636585,13555527,,0.5417939306007873,0.1932705724225249,0.0557795882090428,0.05643481973177186,0.7939719167112926,0.046224865938032884,-0.603561901021469,"(0.005072926025192378, -0.016116342744445893, 3.8191386973387715e-05, 0.019891113420926792, 0.00010745335329752034, -0.00551464301495625, -0.016116342744445893, 0.061681183679750604, 8.264438079215357e-06, -0.07525707581420293, -0.00041135025650783954, 0.02086291627785003, 3.8191386973387715e-05, 8.264438079215357e-06, 0.0007327228474499093, -1.4566377829635694e-06, 6.082688829768364e-06, 2.651226252925742e-06, 0.019891113420926792, -0.07525707581420293, -1.4566377829635694e-06, 0.0928705614378737, 0.0005084408637010862, -0.0257450079933537, 0.00010745335329752034, -0.00041135025650783954, 6.082688829768364e-06, 0.0005084408637010862, 8.455284492796032e-06, -0.00014080567552758545, -0.00551464301495625, 0.02086291627785003, 2.651226252925742e-06, -0.0257450079933537, -0.00014080567552758545, 0.007142967709941453)"
1745255557.6776788,12,1403636585,63555479,,0.5449019332648573,0.19341538783848475,0.06194439027255227,0.05835965211543553,0.7953045327851405,0.04712448394496115,-0.6015514393211071,"(0.005140527721405512, -0.016493064723794724, 4.258642532358773e-05, 0.020007608324140915, 9.758378384327355e-05, -0.005651627868384684, -0.016493064723794724, 0.063659702728287, 8.32909577853048e-06, -0.0763608667822093, -0.000375533403560075, 0.02156880128461328, 4.258642532358773e-05, 8.32909577853048e-06, 0.0007365574502752917, -1.4660728181630415e-06, 5.6895975530002664e-06, 2.613808896019074e-06, 0.020007608324140915, -0.0763608667822093, -1.4660728181630415e-06, 0.09261903268797947, 0.0004562875894230032, -0.026160289165496422, 9.758378384327355e-05, -0.000375533403560075, 5.6895975530002664e-06, 0.0004562875894230032, 7.868375811235653e-06, -0.00012874473006137908, -0.005651627868384684, 0.02156880128461328, 2.613808896019074e-06, -0.026160289165496422, -0.00012874473006137908, 0.00739511346491797)"
1745255557.713147,13,1403636585,113555431,,0.5462043202255958,0.19328073433521276,0.06056086937556482,0.058851122179773944,0.7971792103528782,0.04708029052329928,-0.5990202819968493,"(0.005224198135298512, -0.016891116185807454, 4.6469097491969886e-05, 0.02015048981813935, 9.503217650010692e-05, -0.005829869296918383, -0.016891116185807454, 0.06557347295938996, 8.31191036250661e-06, -0.0773691647814154, -0.00036613662139949895, 0.022383373332552855, 4.6469097491969886e-05, 8.31191036250661e-06, 0.0007397829353663854, -1.4554710921508128e-06, 5.336518900195161e-06, 2.5717640788268405e-06, 0.02015048981813935, -0.0773691647814154, -1.4554710921508128e-06, 0.09228468256686335, 0.00043748776426627903, -0.02669767133317359, 9.503217650010692e-05, -0.00036613662139949895, 5.336518900195161e-06, 0.00043748776426627903, 7.635368371755333e-06, -0.00012643396507690602, -0.005829869296918383, 0.022383373332552855, 2.5717640788268405e-06, -0.02669767133317359, -0.00012643396507690602, 0.007729704400769578)"
1745255557.7641025,14,1403636585,163555384,,0.5442307145522199,0.19355103344112226,0.052014580266097406,0.06058676565787724,0.7993717901984357,0.048856947703303254,-0.5957742722904226,"(0.005301074516855524, -0.017260138235074482, 4.9573604428932274e-05, 0.02026655714248742, 0.00012509776651694048, -0.006033498831338343, -0.017260138235074482, 0.06736608801942406, 8.39002406970827e-06, -0.07824912426878135, -0.00048228286421840154, 0.02329506616538752, 4.9573604428932274e-05, 8.39002406970827e-06, 0.0007425698128460516, -1.438788468986622e-06, 5.016164051098441e-06, 2.5750195664097415e-06, 0.02026655714248742, -0.07824912426878135, -1.438788468986622e-06, 0.09186560763366222, 0.0005669311757897555, -0.0273477529777425, 0.00012509776651694048, -0.00048228286421840154, 5.016164051098441e-06, 0.0005669311757897554, 8.992023979128593e-06, -0.00016865016979955357, -0.006033498831338343, 0.02329506616538752, 2.5750195664097415e-06, -0.0273477529777425, -0.00016865016979955357, 0.008147402828166428)"
1745255557.8325202,15,1403636585,213555574,,0.5453444342148615,0.19405128573052174,0.042108341270622615,0.06181647704977356,0.8017533825169139,0.05156342621895078,-0.5922089579400204,"(0.005406163390784216, -0.017661916864017916, 5.251983026417632e-05, 0.02043484319538543, 0.00020273001179927562, -0.006268423871584576, -0.017661916864017916, 0.06902090893824558, 8.71610352138431e-06, -0.07901071193401972, -0.000781537844263948, 0.024236766115062862, 5.251983026417632e-05, 8.71610352138431e-06, 0.0007459849266831872, -1.4308532496015125e-06, 4.74593676438005e-06, 2.655200085504369e-06, 0.02043484319538543, -0.07901071193401972, -1.4308532496015125e-06, 0.09140150812725639, 0.0009047186401306705, -0.02803649573214622, 0.00020273001179927562, -0.000781537844263948, 4.74593676438005e-06, 0.0009047186401306705, 1.438866309611901e-05, -0.0002773939341692373, -0.006268423871584576, 0.024236766115062862, 2.655200085504369e-06, -0.02803649573214622, -0.0002773939341692373, 0.008606095251088852)"
1745255557.8628833,16,1403636585,263555527,,0.5455059651151403,0.19546651591469508,0.026282318261302513,0.06097538974689243,0.8042774267868066,0.05641440015138577,-0.5884192706412382,"(0.0055335609556351984, -0.01809438111638974, 5.464888029636099e-05, 0.020644641274284597, 0.00041192478859997073, -0.0065210224494242665, -0.01809438111638974, 0.07058373561615006, 9.207815630205506e-06, -0.07968884230823953, -0.0015864147503373235, 0.02517204072575031, 5.464888029636099e-05, 9.207815630205506e-06, 0.0007495461015175499, -1.399347473363133e-06, 4.525852035369423e-06, 2.8081805430171333e-06, 0.020644641274284597, -0.07968884230823953, -1.399347473363133e-06, 0.09090480341105725, 0.0018100935896105336, -0.028713523972573516, 0.00041192478859997073, -0.0015864147503373235, 4.525852035369423e-06, 0.0018100935896105334, 4.143044037713298e-05, -0.0005716390607958279, -0.0065210224494242665, 0.02517204072575031, 2.8081805430171333e-06, -0.028713523972573516, -0.0005716390607958279, 0.009075751156669644)"
1745255557.9321582,17,1403636585,313555479,,0.5468347862882856,0.19643519112989524,0.009018720673044923,0.06002845708507687,0.806501829192181,0.06051229390536843,-0.5850552504985846,"(0.005669208672072072, -0.018526549588768038, 5.608416028310662e-05, 0.02087197771257394, 0.0006017596045773733, -0.006761824110822002, -0.018526549588768038, 0.072019190896895, 9.682273247105526e-06, -0.08029552401187913, -0.002310201768579017, 0.026014165556462607, 5.608416028310662e-05, 9.682273247105526e-06, 0.0007539928828453873, -1.3786093693196957e-06, 4.437524900009074e-06, 2.945305038420766e-06, 0.02087197771257394, -0.08029552401187913, -1.3786093693196957e-06, 0.09044337172581908, 0.002602366385871454, -0.029300281235436265, 0.0006017596045773733, -0.002310201768579017, 4.437524900009074e-06, 0.002602366385871454, 8.024320869228934e-05, -0.0008429785445312715, -0.006761824110822002, 0.026014165556462607, 2.945305038420766e-06, -0.02930028123543627, -0.0008429785445312716, 0.009498410908504165)"
1745255557.9634798,18,1403636585,363555431,,0.551262223131151,0.1964050167295542,-0.010540026972365066,0.057216940768402245,0.8088803442882225,0.06459015938340705,-0.5816071884219606,"(0.005818618573702627, -0.018979289370483442, 5.722256433151128e-05, 0.021117693342427885, 0.000846203309749527, -0.007017057554494151, -0.018979289370483442, 0.07341471718504221, 1.0049570648645848e-05, -0.08084698046637674, -0.003233850028958402, 0.026865621538045326, 5.722256433151128e-05, 1.0049570648645848e-05, 0.000758721290623345, -1.363982750443286e-06, 4.385816897757074e-06, 3.1099198833975667e-06, 0.021117693342427885, -0.08084698046637674, -1.363982750443286e-06, 0.08993656368574844, 0.003597397687219868, -0.029884317887971593, 0.000846203309749527, -0.003233850028958402, 4.385816897757074e-06, 0.003597397687219868, 0.000149247405264532, -0.001195276251799257, -0.007017057554494151, 0.026865621538045326, 3.1099198833975667e-06, -0.029884317887971593, -0.001195276251799257, 0.009936258172971044)"
1745255558.0142148,19,1403636585,413555384,,0.5520256024585002,0.1952420357485454,-0.03181412834168971,0.05587111423919471,0.811512299488473,0.06666418041178657,-0.5778253139337413,"(0.005925505307918968, -0.019349832106296826, 5.818860985294779e-05, 0.02125927755538172, 0.0009828671884615729, -0.0072715942122253425, -0.019349832106296826, 0.07481102433901428, 1.0217524441887016e-05, -0.08135693004403012, -0.0037548437486328557, 0.027829498930684274, 5.818860985294779e-05, 1.0217524441887016e-05, 0.000763650787968361, -1.3386706809735023e-06, 4.390096621238143e-06, 3.254558947637629e-06, 0.02125927755538172, -0.08135693004403012, -1.3386706809735023e-06, 0.08936498077213618, 0.004124254191073089, -0.030566771757127197, 0.0009828671884615729, -0.0037548437486328557, 4.390096621238143e-06, 0.004124254191073089, 0.0001956923986387968, -0.0014106096123536688, -0.0072715942122253425, 0.027829498930684274, 3.254558947637629e-06, -0.030566771757127194, -0.0014106096123536688, 0.010461440232823575)"
1745255558.0832517,20,1403636585,463555574,,0.5587450680413536,0.19392788981133352,-0.056316956471093235,0.052921511705332484,0.8146935653014947,0.06505986035225324,-0.5737951924041425,"(0.005991982962758746, -0.019631614308104655, 5.8966375190369506e-05, 0.021304444208311905, 0.0010260210422807965, -0.007533304642329349, -0.019631614308104655, 0.0761143879256623, 9.967588470304093e-06, -0.08176669036881071, -0.003930542071691887, 0.02891492586133403, 5.8966375190369506e-05, 9.967588470304093e-06, 0.0007684911151273361, -1.2787025280675231e-06, 4.460524969501342e-06, 3.377561883975881e-06, 0.021304444208311905, -0.08176669036881071, -1.2787025280675231e-06, 0.08871331934699973, 0.004264181408579565, -0.0313692103850462, 0.0010260210422807965, -0.003930542071691887, 4.460524969501342e-06, 0.004264181408579564, 0.00021032118269413878, -0.0015077497986489524, -0.007533304642329349, 0.02891492586133403, 3.377561883975881e-06, -0.0313692103850462, -0.0015077497986489524, 0.01109850654100377)"
1745255558.1055975,21,1403636585,513555527,,0.5648582031570429,0.19318316936844443,-0.08025125258376703,0.05060304840062184,0.8181803623498258,0.06340773059697923,-0.5692097028848094,"(0.006011485753253234, -0.019866275242986318, 5.9540949193501335e-05, 0.02124013952135024, 0.0010473141993669602, -0.00778926123247684, -0.019866275242986318, 0.07774609875983744, 1.0116696876875746e-05, -0.08229546474406955, -0.00404948297742693, 0.03018230856546544, 5.9540949193501335e-05, 1.0116696876875746e-05, 0.0007746012413175567, -1.3004333653335432e-06, 4.67592341832537e-06, 3.460914274018108e-06, 0.02124013952135024, -0.08229546474406955, -1.3004333653335432e-06, 0.08796691515175048, 0.004328266829210093, -0.03225993806115776, 0.0010473141993669602, -0.00404948297742693, 4.67592341832537e-06, 0.004328266829210093, 0.00021833771930948557, -0.0015872393077533955, -0.00778926123247684, 0.03018230856546544, 3.460914274018108e-06, -0.03225993806115776, -0.0015872393077533955, 0.011836966953950045)"
1745255558.163105,22,1403636585,563555479,,0.5704609779683403,0.19106874631697274,-0.10448249943363416,0.04677621927842321,0.8220401020893945,0.058676421136847984,-0.5644635802861386,"(0.00602148374361603, -0.020089505971948692, 6.00338898937113e-05, 0.02114746462584401, 0.0009914226106275525, -0.008061122489122172, -0.020089505971948692, 0.07944777354625993, 9.938053971375348e-06, -0.08281213275000518, -0.00387303130160439, 0.03157012230327145, 6.00338898937113e-05, 9.938053971375348e-06, 0.0007807144242506654, -1.268982578803518e-06, 4.9411062631752456e-06, 3.512590497300326e-06, 0.02114746462584401, -0.08281213275000518, -1.268982578803518e-06, 0.08715530992002761, 0.0040759200583918445, -0.03322325494123745, 0.0009914226106275525, -0.00387303130160439, 4.9411062631752456e-06, 0.0040759200583918445, 0.0001960064087723983, -0.0015536778400838044, -0.008061122489122172, 0.03157012230327145, 3.512590497300326e-06, -0.03322325494123746, -0.0015536778400838047, 0.012670949537163096)"
1745255558.2208765,23,1403636585,613555431,,0.5777722600083262,0.1883761526761106,-0.12653100478772575,0.04358582455585182,0.8259724545629971,0.052437832561864295,-0.5595713126288537,"(0.005993532172196907, -0.020283917108165885, 6.0576713043814495e-05, 0.02097055046224165, 0.0008568023562325169, -0.008312438497220093, -0.020283917108165885, 0.081545257011045, 9.602230041857381e-06, -0.08349567002086775, -0.00340134935191758, 0.033100207344084955, 6.0576713043814495e-05, 9.602230041857381e-06, 0.0007867748412770834, -1.218190706924433e-06, 5.217543700653312e-06, 3.493462236503632e-06, 0.02097055046224165, -0.08349567002086775, -1.218190706924433e-06, 0.08630589030126018, 0.0035156813182402624, -0.03421151124361699, 0.0008568023562325169, -0.00340134935191758, 5.217543700653312e-06, 0.003515681318240262, 0.00014862334317064133, -0.001393563990846398, -0.008312438497220093, 0.033100207344084955, 3.493462236503632e-06, -0.03421151124361699, -0.0013935639908463982, 0.013567796516916315)"
1745255558.2698925,24,1403636585,663555384,,0.5858123664422168,0.18630946560716743,-0.1453489828052154,0.04173873991792914,0.8300695475297322,0.045220056164742256,-0.5542540666285695,"(0.005941969505611441, -0.020430120670321447, 6.0994450465867427e-05, 0.020735599816885136, 0.0006490417513578771, -0.008561445783313155, -0.020430120670321447, 0.08367506822870617, 9.046088642649515e-06, -0.0841276157763051, -0.0026223479265955504, 0.034739600144199745, 6.0994450465867427e-05, 9.046088642649515e-06, 0.0007926475485464045, -1.1519347747079561e-06, 5.49685696653727e-06, 3.4347535679182023e-06, 0.020735599816885136, -0.0841276157763051, -1.1519347747079561e-06, 0.08537233603742139, 0.0026611603567661367, -0.03525069792254337, 0.0006490417513578771, -0.0026223479265955504, 5.49685696653727e-06, 0.0026611603567661367, 8.838135862589786e-05, -0.0010987676764501054, -0.008561445783313155, 0.034739600144199745, 3.4347535679182023e-06, -0.03525069792254337, -0.0010987676764501054, 0.01456163934255789)"
1745255558.338403,25,1403636585,713555574,,0.5978290371448769,0.1846038904445706,-0.1589365278141758,0.040540298914019994,0.8342647172614588,0.03759279543330675,-0.5485851323433125,"(0.005869165727779947, -0.020538405171518895, 6.12924060455802e-05, 0.020447689019901977, 0.0004089859198730753, -0.008799957150984748, -0.020538405171518895, 0.08590614277922372, 8.616052954418337e-06, -0.08473872957559855, -0.0016829551193381085, 0.03647328951864941, 6.12924060455802e-05, 8.616052954418337e-06, 0.0007980992131707566, -1.1353630992655995e-06, 5.7409484272566975e-06, 3.2689604777059084e-06, 0.020447689019901977, -0.08473872957559855, -1.1353630992655995e-06, 0.08435253813844519, 0.0016754503442556975, -0.03630398888649293, 0.0004089859198730753, -0.0016829551193381085, 5.7409484272566975e-06, 0.0016754503442556975, 3.8709988611352766e-05, -0.0007210453134305674, -0.008799957150984748, 0.03647328951864941, 3.2689604777059084e-06, -0.03630398888649294, -0.0007210453134305674, 0.015631093295919656)"
1745255558.356565,26,1403636585,763555527,,0.6108874999115083,0.1834610637828807,-0.16907146311703325,0.04090538507563537,0.8385347027961613,0.03161722848399925,-0.5423897607268763,"(0.005816180386097399, -0.020673681963208557, 6.183402337825322e-05, 0.02018735048926672, 0.00019435411412393905, -0.009063907444518913, -0.020673681963208557, 0.0880862055761924, 8.112583249499385e-06, -0.08523805281063175, -0.0008076926275051209, 0.03827672529270205, 6.183402337825322e-05, 8.112583249499385e-06, 0.0008035858388324569, -1.0502107009009578e-06, 5.929672170036886e-06, 3.123686871313408e-06, 0.02018735048926672, -0.08523805281063175, -1.0502107009009578e-06, 0.08322364247423857, 0.0007889396381014956, -0.037368929289257044, 0.00019435411412393905, -0.0008076926275051209, 5.929672170036886e-06, 0.0007889396381014956, 1.2906731407096482e-05, -0.00035421748174430806, -0.009063907444518913, 0.03827672529270205, 3.123686871313408e-06, -0.037368929289257044, -0.00035421748174430806, 0.016785789423843806)"
1745255558.4138293,27,1403636585,813555479,,0.6215383187693265,0.18204019550122374,-0.17654419807698027,0.04201172045041884,0.8427811319809072,0.02482637940731052,-0.5360397651362264,"(0.005755885807871141, -0.02077595733298338, 6.245669261898228e-05, 0.019904059863813443, -6.712150358953853e-05, -0.009319464959126868, -0.02077595733298338, 0.09017308114210175, 7.490943470806338e-06, -0.08562448123696836, 0.0003027521958993172, 0.04009781061366644, 6.245669261898228e-05, 7.490943470806338e-06, 0.0008087400517485757, -9.100694253721535e-07, 6.072030193440186e-06, 2.9291262593002733e-06, 0.019904059863813443, -0.08562448123696836, -9.100694253721535e-07, 0.08202428237266467, -0.0002894986936508321, -0.03840853944730697, -6.712150358953853e-05, 0.0003027521958993172, 6.072030193440186e-06, -0.0002894986936508321, 6.434013481299436e-06, 0.00013558831406154976, -0.009319464959126868, 0.04009781061366644, 2.9291262593002733e-06, -0.03840853944730697, 0.00013558831406154976, 0.01799161692567081)"
